## System ID,Tag Name,Retentive Mode,Initial Value,MODBUS Start Address,MODBUS End Address,Number of Characters,Number of Rows,Number of Columns,Wiring Label,Comment,Forceable,Init Forced,Init Force Value,Remote Access,I/O Address,Data Type,Structure Type,BOW Details
## 3.0
C-000314,"TriggerCutPosition287",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000315,"TriggerCutPosition288",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000233,"TriggerCutPosition289",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000127,"TriggerCutPosition29",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000223,"TriggerCutPosition290",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000224,"TriggerCutPosition291",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000229,"TriggerCutPosition292",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000230,"TriggerCutPosition293",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000231,"TriggerCutPosition294",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000232,"TriggerCutPosition295",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000225,"TriggerCutPosition296",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000226,"TriggerCutPosition297",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000227,"TriggerCutPosition298",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000228,"TriggerCutPosition299",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000098,"TriggerCutPosition3",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000121,"TriggerCutPosition30",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000168,"TriggerCutPosition300",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000169,"TriggerCutPosition301",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000170,"TriggerCutPosition302",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000171,"TriggerCutPosition303",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000164,"TriggerCutPosition304",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000165,"TriggerCutPosition305",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000166,"TriggerCutPosition306",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000167,"TriggerCutPosition307",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000177,"TriggerCutPosition308",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000179,"TriggerCutPosition309",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000122,"TriggerCutPosition31",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000163,"TriggerCutPosition310",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000190,"TriggerCutPosition311",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000191,"TriggerCutPosition312",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000192,"TriggerCutPosition313",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000193,"TriggerCutPosition314",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000185,"TriggerCutPosition315",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000186,"TriggerCutPosition316",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000187,"TriggerCutPosition317",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000188,"TriggerCutPosition318",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000199,"TriggerCutPosition319",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000123,"TriggerCutPosition32",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000183,"TriggerCutPosition320",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000184,"TriggerCutPosition321",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000380,"TriggerCutPosition322",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000381,"TriggerCutPosition323",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000382,"TriggerCutPosition324",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000383,"TriggerCutPosition325",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000376,"TriggerCutPosition326",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000377,"TriggerCutPosition327",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000378,"TriggerCutPosition328",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000379,"TriggerCutPosition329",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000124,"TriggerCutPosition33",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000373,"TriggerCutPosition330",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000374,"TriggerCutPosition331",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000375,"TriggerCutPosition332",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000393,"TriggerCutPosition333",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000394,"TriggerCutPosition334",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000395,"TriggerCutPosition335",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000396,"TriggerCutPosition336",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000390,"TriggerCutPosition337",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000391,"TriggerCutPosition338",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000392,"TriggerCutPosition339",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000117,"TriggerCutPosition34",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000384,"TriggerCutPosition340",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000385,"TriggerCutPosition341",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000387,"TriggerCutPosition342",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000389,"TriggerCutPosition343",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000412,"TriggerCutPosition344",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000414,"TriggerCutPosition345",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000416,"TriggerCutPosition346",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000418,"TriggerCutPosition347",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000406,"TriggerCutPosition348",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000408,"TriggerCutPosition349",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000118,"TriggerCutPosition35",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000404,"TriggerCutPosition350",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000397,"TriggerCutPosition351",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000399,"TriggerCutPosition352",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000401,"TriggerCutPosition353",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000403,"TriggerCutPosition354",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000434,"TriggerCutPosition355",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000436,"TriggerCutPosition356",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000438,"TriggerCutPosition357",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000440,"TriggerCutPosition358",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000430,"TriggerCutPosition359",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000119,"TriggerCutPosition36",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000427,"TriggerCutPosition360",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000428,"TriggerCutPosition361",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000420,"TriggerCutPosition362",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000422,"TriggerCutPosition363",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000424,"TriggerCutPosition364",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000426,"TriggerCutPosition365",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000456,"TriggerCutPosition366",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000458,"TriggerCutPosition367",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000460,"TriggerCutPosition368",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000462,"TriggerCutPosition369",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000120,"TriggerCutPosition37",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000449,"TriggerCutPosition370",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000450,"TriggerCutPosition371",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000452,"TriggerCutPosition372",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000442,"TriggerCutPosition373",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000444,"TriggerCutPosition374",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000446,"TriggerCutPosition375",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000448,"TriggerCutPosition376",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000479,"TriggerCutPosition377",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000481,"TriggerCutPosition378",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000483,"TriggerCutPosition379",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000115,"TriggerCutPosition38",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000471,"TriggerCutPosition380",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000472,"TriggerCutPosition381",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000474,"TriggerCutPosition382",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000476,"TriggerCutPosition383",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000464,"TriggerCutPosition384",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000466,"TriggerCutPosition385",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000468,"TriggerCutPosition386",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000470,"TriggerCutPosition387",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000502,"TriggerCutPosition388",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000504,"TriggerCutPosition389",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000116,"TriggerCutPosition39",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000485,"TriggerCutPosition390",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000494,"TriggerCutPosition391",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000496,"TriggerCutPosition392",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000498,"TriggerCutPosition393",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000500,"TriggerCutPosition394",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000487,"TriggerCutPosition395",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000489,"TriggerCutPosition396",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000491,"TriggerCutPosition397",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000493,"TriggerCutPosition398",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000516,"TriggerCutPosition399",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000099,"TriggerCutPosition4",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000182,"TriggerCutPosition40",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000326,"TriggerCutPosition400",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000327,"TriggerCutPosition401",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000328,"TriggerCutPosition402",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000322,"TriggerCutPosition403",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000323,"TriggerCutPosition404",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000324,"TriggerCutPosition405",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000325,"TriggerCutPosition406",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000329,"TriggerCutPosition407",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000330,"TriggerCutPosition408",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000331,"TriggerCutPosition409",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000198,"TriggerCutPosition41",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000336,"TriggerCutPosition410",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000337,"TriggerCutPosition411",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000338,"TriggerCutPosition412",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000339,"TriggerCutPosition413",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000332,"TriggerCutPosition414",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000333,"TriggerCutPosition415",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000334,"TriggerCutPosition416",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000335,"TriggerCutPosition417",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000200,"TriggerCutPosition42",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000201,"TriggerCutPosition43",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000202,"TriggerCutPosition44",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000194,"TriggerCutPosition45",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000195,"TriggerCutPosition46",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000196,"TriggerCutPosition47",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000197,"TriggerCutPosition48",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000189,"TriggerCutPosition49",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000100,"TriggerCutPosition5",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000161,"TriggerCutPosition50",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000162,"TriggerCutPosition51",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000176,"TriggerCutPosition52",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000178,"TriggerCutPosition53",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000180,"TriggerCutPosition54",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000181,"TriggerCutPosition55",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000172,"TriggerCutPosition56",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000173,"TriggerCutPosition57",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000174,"TriggerCutPosition58",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000175,"TriggerCutPosition59",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000101,"TriggerCutPosition6",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000151,"TriggerCutPosition60",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000152,"TriggerCutPosition61",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000153,"TriggerCutPosition62",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000157,"TriggerCutPosition63",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000158,"TriggerCutPosition64",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000159,"TriggerCutPosition65",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000160,"TriggerCutPosition66",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000154,"TriggerCutPosition67",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000155,"TriggerCutPosition68",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000156,"TriggerCutPosition69",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000102,"TriggerCutPosition7",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000141,"TriggerCutPosition70",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000142,"TriggerCutPosition71",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000143,"TriggerCutPosition72",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000144,"TriggerCutPosition73",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000147,"TriggerCutPosition74",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000148,"TriggerCutPosition75",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000149,"TriggerCutPosition76",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000150,"TriggerCutPosition77",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000145,"TriggerCutPosition78",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000146,"TriggerCutPosition79",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000103,"TriggerCutPosition8",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000217,"TriggerCutPosition80",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000213,"TriggerCutPosition81",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000214,"TriggerCutPosition82",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000215,"TriggerCutPosition83",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000216,"TriggerCutPosition84",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000219,"TriggerCutPosition85",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000220,"TriggerCutPosition86",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000221,"TriggerCutPosition87",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000222,"TriggerCutPosition88",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000218,"TriggerCutPosition89",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000104,"TriggerCutPosition9",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000207,"TriggerCutPosition90",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000208,"TriggerCutPosition91",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000203,"TriggerCutPosition92",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000204,"TriggerCutPosition93",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000205,"TriggerCutPosition94",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000206,"TriggerCutPosition95",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000209,"TriggerCutPosition96",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000210,"TriggerCutPosition97",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000211,"TriggerCutPosition98",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000212,"TriggerCutPosition99",false,"0",,,,,,,,false,false,"0",false,,"C",,false
S32-000115,"TriggerPosition",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000053,"Was_AIS32-0.1.3.1",false,"0",,,,,,,,false,false,"0",false,,"AIS32",,false
C-000066,"Was_DI-0.1.4.2",false,"0",,,,,,,,false,false,"0",false,,"DI",,false
C-000068,"Was_DI-0.1.4.3",false,"0",,,,,,,,false,false,"0",false,,"DI",,false
SBR-001016,"Watchdog Timeout",false,"0",,,,,,,"On if the actual scan time has exceeded the limit set in the project",,,,false,,"SBR",,false
F32-000116,"area_in",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
F32-000117,"area_mm",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
C-000092,"block",false,"0",,,,,,,,false,false,"0",false,,"C",,false
S32-000119,"dummydint",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000120,"timerValue",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
